customer_id,kyc_tier,home_region,registration_date
CUS0001854,tier_1,Brikama,2024-03-30
CUS0001855,tier_1,Banjul,2025-08-14
CUS0001856,tier_1,Kanifing,2023-01-21
CUS0001857,tier_1,Kano,2024-01-12
CUS0001858,tier_1,Basse,2024-08-03
CUS0001859,tier_1,Banjul,2025-06-26
CUS0001860,tier_1,Port Harcourt,2024-10-13
CUS0001861,tier_3,Kanifing,2025-04-30
CUS0001862,tier_1,Port Harcourt,2025-04-09
CUS0001863,tier_1,Port Harcourt,2024-12-18
CUS0001864,tier_2,Brikama,2024-07-31
CUS0001865,tier_1,Kanifing,2023-06-17
CUS0001866,tier_3,Basse,2023-08-10
CUS0001867,tier_2,Lagos,2024-07-22
CUS0001868,tier_1,Kanifing,2024-06-12
CUS0001869,tier_2,Abuja,2023-10-28
CUS0001870,tier_1,Banjul,2024-07-21
CUS0001871,tier_3,Basse,2025-01-01
CUS0001872,tier_1,Kano,2024-11-16
CUS0001873,tier_2,Brikama,2023-03-30
CUS0001874,tier_1,Ibadan,2023-08-01
CUS0001875,tier_1,Kanifing,2023-07-11
CUS0001876,tier_2,Kanifing,2025-10-21
CUS0001877,tier_1,Port Harcourt,2024-08-05
CUS0001878,tier_2,Banjul,2023-03-18
CUS0001879,tier_1,Banjul,2025-10-15
CUS0001880,tier_2,Basse,2025-02-24
CUS0001881,tier_2,Abuja,2022-10-12
CUS0001882,tier_1,Kano,2023-04-27
CUS0001883,tier_1,Kanifing,2022-12-21
CUS0001884,tier_1,Abuja,2023-04-19
CUS0001885,tier_1,Ibadan,2023-12-27
CUS0001886,tier_1,Basse,2023-10-03
CUS0001887,tier_1,Kanifing,2023-12-14
CUS0001888,tier_1,Lagos,2025-07-20
CUS0001889,tier_2,Basse,2024-11-11
CUS0001890,tier_1,Banjul,2023-11-06
CUS0001891,tier_2,Basse,2023-10-25
CUS0001892,tier_2,Lagos,2023-04-10
CUS0001893,tier_1,Kano,2024-12-08
CUS0001894,tier_1,Farafenni,2025-11-10
CUS0001895,tier_2,Port Harcourt,2024-08-30
CUS0001896,tier_1,Kanifing,2022-12-20
CUS0001897,tier_2,Kano,2023-01-03
CUS0001898,tier_3,Kano,2025-11-28
CUS0001899,tier_1,Banjul,2024-02-09
CUS0001900,tier_2,Banjul,2023-09-23
CUS0001901,tier_1,Ibadan,2023-06-07
CUS0001902,tier_3,Ibadan,2025-03-01
CUS0001903,tier_2,Farafenni,2025-08-06
CUS0001904,tier_1,Brikama,2023-04-05
CUS0001905,tier_2,Kano,2025-09-29
CUS0001906,tier_1,Brikama,2025-12-02
CUS0001907,tier_1,Banjul,2024-04-11
CUS0001908,tier_2,Kanifing,2023-06-11
CUS0001909,tier_2,Port Harcourt,2025-08-23
CUS0001910,tier_2,Kanifing,2025-05-12
CUS0001911,tier_1,Port Harcourt,2024-10-06
CUS0001912,tier_1,Farafenni,2023-08-12
CUS0001913,tier_1,Abuja,2024-03-07
CUS0001914,tier_1,Port Harcourt,2022-12-10
CUS0001915,tier_1,Farafenni,2025-09-29
CUS0001916,tier_2,Lagos,2025-08-24
CUS0001917,tier_1,Brikama,2023-09-03
CUS0001918,tier_1,Lagos,2022-11-24
CUS0001919,tier_1,Farafenni,2022-09-27
CUS0001920,tier_1,Kanifing,2023-11-22
CUS0001921,tier_2,Banjul,2023-04-09
CUS0001922,tier_1,Banjul,2024-12-29
CUS0001923,tier_3,Port Harcourt,2024-05-29
CUS0001924,tier_1,Kano,2025-04-16
CUS0001925,tier_1,Basse,2023-01-25
CUS0001926,tier_1,Farafenni,2025-01-08
CUS0001927,tier_2,Banjul,2024-12-28
CUS0001928,tier_2,Port Harcourt,2025-07-04
CUS0001929,tier_2,Basse,2024-01-19
CUS0001930,tier_1,Ibadan,2024-09-05
CUS0001931,tier_1,Ibadan,2025-06-19
CUS0001932,tier_2,Ibadan,2023-02-26
CUS0001933,tier_1,Farafenni,2024-06-13
CUS0001934,tier_1,Kanifing,2025-03-01
CUS0001935,tier_2,Kano,2023-03-19
CUS0001936,tier_1,Banjul,2025-09-12
CUS0001937,tier_2,Basse,2024-10-28
CUS0001938,tier_1,Lagos,2023-06-17
CUS0001939,tier_1,Banjul,2022-12-27
CUS0001940,tier_1,Banjul,2023-04-13
CUS0001941,tier_1,Kanifing,2024-09-06
CUS0001942,tier_2,Port Harcourt,2022-10-01
CUS0001943,tier_1,Farafenni,2024-03-04
CUS0001944,tier_1,Kanifing,2024-03-04
CUS0001945,tier_1,Farafenni,2023-09-09
CUS0001946,tier_2,Abuja,2024-10-06
CUS0001947,tier_1,Port Harcourt,2023-04-14
CUS0001948,tier_1,Abuja,2025-03-10
CUS0001949,tier_1,Port Harcourt,2023-06-14
CUS0001950,tier_1,Lagos,2025-03-27
CUS0001951,tier_1,Farafenni,2023-12-28
CUS0001952,tier_3,Farafenni,2024-02-13
CUS0001953,tier_1,Port Harcourt,2025-08-31
CUS0001954,tier_1,Kanifing,2023-05-23
CUS0001955,tier_1,Brikama,2024-01-28
CUS0001956,tier_1,Basse,2025-02-13
CUS0001957,tier_2,Port Harcourt,2025-01-17
CUS0001958,tier_2,Ibadan,2024-09-17
CUS0001959,tier_1,Ibadan,2023-04-05
CUS0001960,tier_2,Farafenni,2023-05-07
CUS0001961,tier_2,Basse,2025-12-02
CUS0001962,tier_2,Farafenni,2024-08-11
CUS0001963,tier_1,Port Harcourt,2024-10-02
CUS0001964,tier_2,Port Harcourt,2025-03-01
CUS0001965,tier_3,Banjul,2023-08-29
CUS0001966,tier_3,Banjul,2023-05-13
CUS0001967,tier_2,Ibadan,2025-10-24
CUS0001968,tier_1,Abuja,2023-04-25
CUS0001969,tier_2,Kanifing,2023-06-19
CUS0001970,tier_1,Kanifing,2022-11-14
CUS0001971,tier_2,Abuja,2024-10-11
CUS0001972,tier_1,Basse,2024-08-29
CUS0001973,tier_2,Kanifing,2025-11-29
CUS0001974,tier_1,Basse,2025-02-03
CUS0001975,tier_2,Port Harcourt,2022-09-23
CUS0001976,tier_1,Kano,2023-05-27
CUS0001977,tier_2,Abuja,2024-12-18
CUS0001978,tier_2,Lagos,2023-05-26
CUS0001979,tier_2,Banjul,2025-08-09
CUS0001980,tier_1,Lagos,2023-01-09
CUS0001981,tier_1,Abuja,2024-06-27
CUS0001982,tier_2,Port Harcourt,2022-12-17
CUS0001983,tier_2,Farafenni,2025-07-19
CUS0001984,tier_2,Lagos,2025-09-10
CUS0001985,tier_1,Lagos,2025-09-17
CUS0001986,tier_1,Lagos,2023-05-23
CUS0001987,tier_2,Lagos,2023-12-12
CUS0001988,tier_1,Ibadan,2025-08-16
CUS0001989,tier_2,Farafenni,2025-03-23
CUS0001990,tier_3,Farafenni,2022-12-22
CUS0001991,tier_1,Kano,2022-09-30
CUS0001992,tier_2,Farafenni,2024-09-26
CUS0001993,tier_1,Basse,2023-03-06
CUS0001994,tier_2,Basse,2025-09-11
CUS0001995,tier_1,Lagos,2023-06-19
CUS0001996,tier_1,Ibadan,2025-04-24
CUS0001997,tier_1,Ibadan,2023-01-05
CUS0001998,tier_2,Kano,2023-12-09
CUS0001999,tier_2,Kanifing,2024-12-11
CUS0002000,tier_2,Kano,2025-07-06
CUS0002001,tier_1,Brikama,2024-05-20
CUS0002002,tier_3,Kanifing,2025-05-22
CUS0002003,tier_1,Kanifing,2025-03-03
CUS0002004,tier_1,Farafenni,2023-01-30
CUS0002005,tier_3,Banjul,2024-05-10
CUS0002006,tier_1,Ibadan,2025-04-05
CUS0002007,tier_1,Abuja,2023-07-06
CUS0002008,tier_2,Banjul,2024-05-13
CUS0002009,tier_1,Banjul,2024-09-12
CUS0002010,tier_2,Ibadan,2024-02-13
CUS0002011,tier_1,Lagos,2024-03-03
CUS0002012,tier_1,Ibadan,2022-12-04
CUS0002013,tier_1,Basse,2022-10-27
CUS0002014,tier_1,Basse,2025-01-14
CUS0002015,tier_2,Farafenni,2023-04-15
CUS0002016,tier_1,Basse,2025-09-26
CUS0002017,tier_1,Basse,2023-06-12
CUS0002018,tier_3,Port Harcourt,2025-02-05
CUS0002019,tier_2,Basse,2024-12-23
CUS0002020,tier_3,Brikama,2025-02-04
CUS0002021,tier_1,Banjul,2024-03-23
CUS0002022,tier_2,Kano,2024-07-16
CUS0002023,tier_1,Farafenni,2022-11-06
CUS0002024,tier_2,Lagos,2024-01-27
CUS0002025,tier_1,Kano,2022-12-22
CUS0002026,tier_3,Ibadan,2024-04-23
CUS0002027,tier_1,Banjul,2023-09-25
CUS0002028,tier_3,Brikama,2023-06-07
CUS0002029,tier_3,Brikama,2025-12-23
CUS0002030,tier_3,Ibadan,2023-02-26
CUS0002031,tier_1,Basse,2023-05-06
CUS0002032,tier_2,Port Harcourt,2025-03-05
CUS0002033,tier_2,Kano,2024-02-07
CUS0002034,tier_2,Kano,2025-10-10
CUS0002035,tier_1,Ibadan,2025-05-06
CUS0002036,tier_1,Abuja,2024-10-06
CUS0002037,tier_1,Kanifing,2024-03-03
CUS0002038,tier_1,Farafenni,2022-09-24
CUS0002039,tier_1,Basse,2024-11-26
CUS0002040,tier_1,Ibadan,2023-07-03
CUS0002041,tier_2,Kanifing,2023-02-17
CUS0002042,tier_1,Kano,2024-03-21
CUS0002043,tier_2,Ibadan,2025-09-08
CUS0002044,tier_3,Lagos,2023-10-09
CUS0002045,tier_1,Abuja,2023-12-05
CUS0002046,tier_1,Banjul,2024-05-28
CUS0002047,tier_1,Basse,2023-07-03
CUS0002048,tier_2,Kanifing,2024-10-16
CUS0002049,tier_2,Kano,2023-09-02
CUS0002050,tier_2,Basse,2025-01-30
CUS0002051,tier_2,Abuja,2023-09-05
CUS0002052,tier_1,Port Harcourt,2025-07-08
CUS0002053,tier_1,Basse,2023-05-04
CUS0002054,tier_3,Ibadan,2024-02-14
CUS0002055,tier_1,Port Harcourt,2023-11-23
CUS0002056,tier_1,Abuja,2024-06-20
CUS0002057,tier_1,Ibadan,2023-05-30
CUS0002058,tier_2,Brikama,2024-11-18
CUS0002059,tier_1,Abuja,2024-05-18
CUS0002060,tier_2,Banjul,2024-04-22
CUS0002061,tier_2,Basse,2023-03-26
CUS0002062,tier_2,Kano,2024-09-28
CUS0002063,tier_1,Banjul,2025-02-19
CUS0002064,tier_1,Kano,2025-04-21
CUS0002065,tier_2,Basse,2023-08-30
CUS0002066,tier_1,Farafenni,2025-11-03
CUS0002067,tier_1,Basse,2023-03-28
CUS0002068,tier_3,Kanifing,2023-12-22
CUS0002069,tier_2,Port Harcourt,2023-07-22
CUS0002070,tier_2,Kano,2025-05-01
CUS0002071,tier_1,Port Harcourt,2025-11-26
CUS0002072,tier_2,Brikama,2022-09-27
CUS0002073,tier_1,Lagos,2023-06-01
CUS0002074,tier_2,Brikama,2023-12-31
CUS0002075,tier_1,Basse,2023-12-23
CUS0002076,tier_1,Lagos,2025-09-23
CUS0002077,tier_1,Ibadan,2025-07-27
CUS0002078,tier_1,Brikama,2025-06-21
CUS0002079,tier_2,Brikama,2022-12-14
CUS0002080,tier_1,Lagos,2024-04-24
CUS0002081,tier_1,Lagos,2025-06-18
CUS0002082,tier_1,Lagos,2025-03-12
CUS0002083,tier_1,Ibadan,2024-06-03
CUS0002084,tier_1,Kano,2023-09-10
CUS0002085,tier_1,Brikama,2025-06-05
CUS0002086,tier_1,Ibadan,2024-10-05
CUS0002087,tier_2,Ibadan,2023-01-20
CUS0002088,tier_2,Ibadan,2025-05-12
CUS0002089,tier_1,Kanifing,2025-05-07
CUS0002090,tier_2,Banjul,2023-04-24
CUS0002091,tier_1,Lagos,2025-03-22
CUS0002092,tier_2,Port Harcourt,2023-01-25
CUS0002093,tier_2,Lagos,2025-01-13
CUS0002094,tier_2,Banjul,2025-05-03
CUS0002095,tier_1,Brikama,2024-09-23
CUS0002096,tier_1,Farafenni,2025-04-09
CUS0002097,tier_3,Abuja,2025-05-17
CUS0002098,tier_1,Kano,2023-08-01
CUS0002099,tier_1,Kanifing,2025-10-25
CUS0002100,tier_2,Ibadan,2025-09-01
CUS0002101,tier_1,Basse,2025-10-04
CUS0002102,tier_1,Banjul,2025-06-17
CUS0002103,tier_2,Port Harcourt,2024-11-06
CUS0002104,tier_2,Farafenni,2024-12-18
CUS0002105,tier_2,Banjul,2025-06-29
CUS0002106,tier_1,Basse,2022-10-01
CUS0002107,tier_1,Brikama,2023-03-12
CUS0002108,tier_2,Port Harcourt,2024-08-23
CUS0002109,tier_1,Kanifing,2025-06-12
CUS0002110,tier_2,Banjul,2023-01-13
CUS0002111,tier_1,Farafenni,2024-06-02
CUS0002112,tier_1,Ibadan,2025-12-23
CUS0002113,tier_3,Kanifing,2024-10-19
CUS0002114,tier_3,Kano,2023-12-12
CUS0002115,tier_2,Brikama,2023-07-15
CUS0002116,tier_2,Kanifing,2024-12-26
CUS0002117,tier_2,Abuja,2023-08-16
CUS0002118,tier_1,Farafenni,2023-09-19
CUS0002119,tier_1,Lagos,2025-04-22
CUS0002120,tier_1,Ibadan,2025-03-28
CUS0002121,tier_1,Lagos,2024-05-20
CUS0002122,tier_2,Banjul,2025-07-16
CUS0002123,tier_1,Kanifing,2023-11-04
CUS0002124,tier_1,Port Harcourt,2024-04-02
CUS0002125,tier_2,Kano,2024-09-25
CUS0002126,tier_2,Basse,2023-08-08
CUS0002127,tier_1,Kanifing,2023-05-02
CUS0002128,tier_3,Lagos,2024-12-29
CUS0002129,tier_1,Kano,2025-05-30
CUS0002130,tier_1,Ibadan,2025-07-10
CUS0002131,tier_1,Abuja,2023-10-03
CUS0002132,tier_2,Kanifing,2025-01-20
CUS0002133,tier_1,Farafenni,2024-02-07
CUS0002134,tier_1,Abuja,2025-04-24
CUS0002135,tier_1,Abuja,2023-03-15
CUS0002136,tier_1,Port Harcourt,2024-06-20
CUS0002137,tier_2,Abuja,2024-01-02
CUS0002138,tier_1,Port Harcourt,2023-09-25
CUS0002139,tier_3,Ibadan,2024-06-08
CUS0002140,tier_1,Kano,2025-05-24
CUS0002141,tier_1,Kano,2023-03-19
CUS0002142,tier_1,Brikama,2025-11-01
CUS0002143,tier_1,Banjul,2025-08-14
CUS0002144,tier_1,Banjul,2024-12-30
CUS0002145,tier_1,Lagos,2025-02-22
CUS0002146,tier_1,Port Harcourt,2025-06-17
CUS0002147,tier_2,Ibadan,2023-03-29
CUS0002148,tier_2,Farafenni,2024-05-09
CUS0002149,tier_2,Kano,2023-03-04
CUS0002150,tier_1,Lagos,2022-12-20
CUS0002151,tier_1,Banjul,2023-08-03
CUS0002152,tier_2,Kanifing,2023-11-07
CUS0002153,tier_1,Abuja,2023-07-09
CUS0002154,tier_1,Banjul,2025-01-03
CUS0002155,tier_2,Basse,2025-01-29
CUS0002156,tier_1,Brikama,2024-04-01
CUS0002157,tier_2,Kano,2025-05-21
CUS0002158,tier_2,Kano,2022-11-23
CUS0002159,tier_2,Port Harcourt,2023-05-14
CUS0002160,tier_1,Brikama,2023-02-28
CUS0002161,tier_1,Basse,2023-03-24
CUS0002162,tier_2,Abuja,2024-01-09
CUS0002163,tier_2,Basse,2024-03-15
CUS0002164,tier_1,Port Harcourt,2025-09-30
CUS0002165,tier_1,Lagos,2024-01-17
CUS0002166,tier_2,Port Harcourt,2025-11-06
CUS0002167,tier_2,Lagos,2023-11-13
CUS0002168,tier_1,Lagos,2023-12-31
CUS0002169,tier_1,Banjul,2024-08-18
CUS0002170,tier_1,Basse,2025-07-11
CUS0002171,tier_3,Kanifing,2024-04-16
CUS0002172,tier_1,Brikama,2025-11-21
CUS0002173,tier_1,Banjul,2023-06-02
CUS0002174,tier_2,Abuja,2022-10-25
CUS0002175,tier_1,Abuja,2024-07-03
CUS0002176,tier_1,Kano,2025-11-16
CUS0002177,tier_3,Abuja,2022-10-20
CUS0002178,tier_1,Port Harcourt,2025-06-14
CUS0002179,tier_2,Kanifing,2024-11-05
CUS0002180,tier_1,Ibadan,2024-02-05
CUS0002181,tier_1,Basse,2023-12-18
CUS0002182,tier_3,Farafenni,2023-03-20
CUS0002183,tier_2,Kanifing,2022-12-30
CUS0002184,tier_1,Basse,2025-09-25
CUS0002185,tier_1,Port Harcourt,2023-09-30
CUS0002186,tier_2,Port Harcourt,2025-06-26
CUS0002187,tier_2,Port Harcourt,2025-06-20
CUS0002188,tier_2,Basse,2025-08-16
CUS0002189,tier_2,Ibadan,2023-05-03
CUS0002190,tier_1,Lagos,2025-07-27
CUS0002191,tier_2,Basse,2023-03-04
CUS0002192,tier_2,Abuja,2022-12-22
CUS0002193,tier_1,Abuja,2023-09-30
CUS0002194,tier_1,Ibadan,2023-06-17
CUS0002195,tier_2,Ibadan,2024-12-27
CUS0002196,tier_2,Ibadan,2024-12-14
CUS0002197,tier_2,Farafenni,2023-05-19
CUS0002198,tier_1,Ibadan,2023-07-27
CUS0002199,tier_3,Banjul,2023-01-27
CUS0002200,tier_1,Kano,2025-03-04
CUS0002201,tier_1,Basse,2023-07-24
CUS0002202,tier_1,Kanifing,2024-11-10
CUS0002203,tier_2,Basse,2024-05-23
CUS0002204,tier_2,Basse,2024-09-04
CUS0002205,tier_1,Kanifing,2025-02-27
CUS0002206,tier_1,Farafenni,2024-04-05
CUS0002207,tier_1,Ibadan,2023-07-22
CUS0002208,tier_1,Banjul,2024-11-13
CUS0002209,tier_1,Brikama,2025-11-02
CUS0002210,tier_1,Basse,2022-11-30
CUS0002211,tier_1,Banjul,2023-04-11
CUS0002212,tier_2,Banjul,2025-07-13
CUS0002213,tier_1,Basse,2025-08-23
CUS0002214,tier_3,Abuja,2023-12-18
CUS0002215,tier_2,Kanifing,2023-10-11
CUS0002216,tier_3,Brikama,2024-09-04
CUS0002217,tier_1,Ibadan,2025-04-28
CUS0002218,tier_1,Port Harcourt,2023-01-21
CUS0002219,tier_1,Kanifing,2024-08-31
CUS0002220,tier_2,Lagos,2024-02-26
CUS0002221,tier_2,Abuja,2024-09-04
CUS0002222,tier_3,Farafenni,2025-03-11
CUS0002223,tier_1,Farafenni,2024-06-17
CUS0002224,tier_1,Basse,2025-09-08
CUS0002225,tier_1,Lagos,2025-05-14
CUS0002226,tier_1,Abuja,2023-05-04
CUS0002227,tier_2,Basse,2025-03-10
CUS0002228,tier_1,Lagos,2024-04-09
CUS0002229,tier_1,Port Harcourt,2025-10-21
CUS0002230,tier_2,Banjul,2024-08-28
CUS0002231,tier_1,Abuja,2024-04-07
CUS0002232,tier_2,Lagos,2025-04-26
CUS0002233,tier_1,Farafenni,2023-07-09
CUS0002234,tier_1,Abuja,2024-07-26
CUS0002235,tier_1,Farafenni,2024-05-01
CUS0002236,tier_1,Brikama,2023-07-17
CUS0002237,tier_2,Abuja,2025-10-23
CUS0002238,tier_1,Kanifing,2023-03-31
CUS0002239,tier_1,Abuja,2024-02-19
CUS0002240,tier_2,Kanifing,2025-02-06
CUS0002241,tier_2,Ibadan,2025-08-18
CUS0002242,tier_1,Port Harcourt,2022-12-06
CUS0002243,tier_2,Kano,2025-11-05
CUS0002244,tier_2,Brikama,2023-07-07
CUS0002245,tier_2,Brikama,2025-12-25
CUS0002246,tier_1,Basse,2024-03-29
CUS0002247,tier_2,Kanifing,2025-02-11
CUS0002248,tier_1,Brikama,2023-09-13
CUS0002249,tier_2,Lagos,2023-06-21
CUS0002250,tier_1,Brikama,2024-07-16
CUS0002251,tier_1,Port Harcourt,2024-03-01
CUS0002252,tier_2,Farafenni,2025-07-12
CUS0002253,tier_1,Brikama,2023-10-18
CUS0002254,tier_2,Port Harcourt,2024-09-28
CUS0002255,tier_1,Banjul,2022-11-14
CUS0002256,tier_2,Farafenni,2025-07-02
CUS0002257,tier_3,Farafenni,2024-07-13
CUS0002258,tier_2,Brikama,2025-09-21
CUS0002259,tier_1,Abuja,2024-07-17
CUS0002260,tier_1,Lagos,2025-01-17
CUS0002261,tier_3,Kanifing,2025-12-03
CUS0002262,tier_2,Abuja,2023-06-16
CUS0002263,tier_2,Kano,2025-05-03
CUS0002264,tier_1,Farafenni,2024-12-06
CUS0002265,tier_3,Basse,2024-05-21
CUS0002266,tier_2,Abuja,2025-04-09
CUS0002267,tier_1,Farafenni,2024-10-16
CUS0002268,tier_3,Basse,2024-12-09
CUS0002269,tier_1,Abuja,2025-03-08
CUS0002270,tier_1,Basse,2024-09-05
CUS0002271,tier_2,Farafenni,2023-12-05
CUS0002272,tier_2,Kano,2025-07-09
CUS0002273,tier_1,Brikama,2024-03-09
CUS0002274,tier_3,Abuja,2024-10-23
CUS0002275,tier_2,Abuja,2024-07-25
CUS0002276,tier_1,Ibadan,2025-09-02
CUS0002277,tier_1,Farafenni,2023-05-12
CUS0002278,tier_3,Port Harcourt,2025-09-29
CUS0002279,tier_1,Ibadan,2023-11-12
CUS0002280,tier_1,Abuja,2023-12-03
CUS0002281,tier_1,Ibadan,2025-10-08
CUS0002282,tier_2,Basse,2025-01-18
CUS0002283,tier_1,Lagos,2023-05-18
CUS0002284,tier_1,Lagos,2023-01-10
CUS0002285,tier_1,Basse,2025-05-06
CUS0002286,tier_1,Brikama,2023-03-15
CUS0002287,tier_2,Basse,2023-12-24
CUS0002288,tier_3,Basse,2024-07-10
CUS0002289,tier_2,Basse,2023-02-07
CUS0002290,tier_1,Brikama,2024-03-25
CUS0002291,tier_2,Kano,2025-02-25
CUS0002292,tier_2,Kano,2025-09-14
CUS0002293,tier_1,Banjul,2024-09-17
CUS0002294,tier_1,Kano,2024-07-17
CUS0002295,tier_1,Kano,2023-07-22
CUS0002296,tier_1,Kano,2025-10-09
CUS0002297,tier_1,Ibadan,2023-04-13
CUS0002298,tier_1,Kanifing,2025-03-03
CUS0002299,tier_1,Kanifing,2024-11-09
CUS0002300,tier_2,Brikama,2025-01-21
CUS0002301,tier_2,Basse,2022-11-04
CUS0002302,tier_2,Port Harcourt,2024-10-23
CUS0002303,tier_2,Banjul,2023-01-19
CUS0002304,tier_2,Brikama,2023-09-01
CUS0002305,tier_3,Farafenni,2023-03-17
CUS0002306,tier_2,Lagos,2025-11-08
CUS0002307,tier_1,Kanifing,2023-10-16
CUS0002308,tier_1,Kanifing,2024-03-09
CUS0002309,tier_1,Kanifing,2023-06-03
CUS0002310,tier_2,Kano,2023-06-16
CUS0002311,tier_2,Basse,2025-12-20
CUS0002312,tier_1,Banjul,2023-06-18
CUS0002313,tier_1,Port Harcourt,2025-04-11
CUS0002314,tier_1,Banjul,2024-05-31
CUS0002315,tier_1,Banjul,2025-08-09
CUS0002316,tier_1,Port Harcourt,2023-11-11
CUS0002317,tier_1,Basse,2025-01-01
CUS0002318,tier_1,Abuja,2025-07-02
CUS0002319,tier_1,Farafenni,2025-02-01
CUS0002320,tier_1,Abuja,2024-05-27
CUS0002321,tier_2,Brikama,2025-04-29
CUS0002322,tier_1,Abuja,2024-04-05
CUS0002323,tier_3,Port Harcourt,2025-04-07
CUS0002324,tier_1,Kanifing,2023-12-10
CUS0002325,tier_1,Kano,2023-07-03
CUS0002326,tier_2,Kano,2024-06-30
CUS0002327,tier_2,Abuja,2025-06-30
CUS0002328,tier_2,Lagos,2024-12-15
CUS0002329,tier_1,Abuja,2025-06-24
CUS0002330,tier_1,Lagos,2023-05-27
CUS0002331,tier_2,Brikama,2023-03-23
CUS0002332,tier_1,Ibadan,2025-07-13
CUS0002333,tier_1,Abuja,2025-07-22
CUS0002334,tier_3,Kano,2024-04-25
CUS0002335,tier_1,Brikama,2024-04-25
CUS0002336,tier_2,Ibadan,2023-08-09
CUS0002337,tier_1,Banjul,2022-11-29
CUS0002338,tier_1,Banjul,2023-02-14
CUS0002339,tier_1,Abuja,2023-09-08
CUS0002340,tier_1,Port Harcourt,2024-07-31
CUS0002341,tier_1,Port Harcourt,2025-07-17
CUS0002342,tier_2,Banjul,2025-05-12
CUS0002343,tier_2,Kano,2024-12-29
CUS0002344,tier_2,Abuja,2025-09-30
CUS0002345,tier_1,Basse,2024-03-29
CUS0002346,tier_2,Kano,2023-06-24
CUS0002347,tier_2,Basse,2024-02-01
CUS0002348,tier_3,Brikama,2024-10-25
CUS0002349,tier_1,Port Harcourt,2024-07-18
CUS0002350,tier_2,Kanifing,2023-07-27
CUS0002351,tier_1,Banjul,2023-10-15
CUS0002352,tier_1,Brikama,2023-04-29
CUS0002353,tier_1,Abuja,2023-04-10
CUS0002354,tier_1,Port Harcourt,2023-12-24
CUS0002355,tier_2,Abuja,2024-04-21
CUS0002356,tier_1,Brikama,2025-12-03
CUS0002357,tier_1,Banjul,2024-12-11
CUS0002358,tier_2,Farafenni,2023-04-21
CUS0002359,tier_2,Farafenni,2023-07-23
CUS0002360,tier_2,Ibadan,2024-12-06
CUS0002361,tier_1,Kano,2025-03-03
CUS0002362,tier_1,Banjul,2025-05-07
CUS0002363,tier_1,Brikama,2023-07-04
CUS0002364,tier_3,Kano,2025-11-21
CUS0002365,tier_2,Port Harcourt,2024-08-22
CUS0002366,tier_1,Port Harcourt,2023-10-21
CUS0002367,tier_1,Banjul,2025-06-04
CUS0002368,tier_2,Abuja,2023-09-02
CUS0002369,tier_2,Port Harcourt,2022-11-22
CUS0002370,tier_3,Banjul,2023-04-08
CUS0002371,tier_1,Ibadan,2023-04-07
CUS0002372,tier_1,Banjul,2023-01-15
CUS0002373,tier_1,Port Harcourt,2024-03-25
CUS0002374,tier_2,Basse,2023-08-30
CUS0002375,tier_2,Kanifing,2023-03-24
CUS0002376,tier_2,Lagos,2023-06-27
CUS0002377,tier_2,Banjul,2025-02-04
CUS0002378,tier_1,Farafenni,2023-05-15
CUS0002379,tier_1,Farafenni,2023-02-26
CUS0002380,tier_1,Lagos,2023-05-17
CUS0002381,tier_1,Basse,2023-10-24
CUS0002382,tier_3,Lagos,2023-05-09
CUS0002383,tier_2,Brikama,2024-11-02
CUS0002384,tier_1,Kanifing,2023-04-18
CUS0002385,tier_1,Farafenni,2025-02-14
CUS0002386,tier_2,Kanifing,2023-09-02
CUS0002387,tier_3,Kano,2024-04-19
CUS0002388,tier_1,Ibadan,2025-09-26
CUS0002389,tier_3,Lagos,2024-07-15
CUS0002390,tier_1,Brikama,2025-01-08
CUS0002391,tier_2,Ibadan,2025-10-27
CUS0002392,tier_2,Lagos,2023-08-03
CUS0002393,tier_1,Farafenni,2025-04-28
CUS0002394,tier_2,Kano,2024-07-21
CUS0002395,tier_3,Lagos,2025-09-27
CUS0002396,tier_2,Ibadan,2024-07-02
CUS0002397,tier_2,Ibadan,2025-06-01
CUS0002398,tier_2,Kano,2023-06-09
CUS0002399,tier_3,Kanifing,2025-05-29
CUS0002400,tier_2,Port Harcourt,2025-06-06
CUS0002401,tier_2,Banjul,2023-02-27
CUS0002402,tier_1,Kanifing,2024-11-06
CUS0002403,tier_3,Brikama,2024-05-12
CUS0002404,tier_2,Ibadan,2023-03-17
CUS0002405,tier_2,Kanifing,2025-02-19
CUS0002406,tier_2,Lagos,2025-03-24
CUS0002407,tier_1,Farafenni,2023-07-16
CUS0002408,tier_3,Banjul,2024-08-16
CUS0002409,tier_2,Kano,2024-02-01
CUS0002410,tier_1,Brikama,2025-07-10
CUS0002411,tier_1,Abuja,2023-12-24
CUS0002412,tier_2,Farafenni,2025-02-24
CUS0002413,tier_2,Ibadan,2023-08-21
CUS0002414,tier_2,Brikama,2023-08-06
CUS0002415,tier_1,Abuja,2023-06-06
CUS0002416,tier_3,Ibadan,2023-12-22
CUS0002417,tier_3,Kano,2025-03-08
CUS0002418,tier_2,Ibadan,2025-08-11
CUS0002419,tier_1,Lagos,2023-10-01
CUS0002420,tier_3,Brikama,2023-07-27
CUS0002421,tier_1,Banjul,2025-02-25
CUS0002422,tier_3,Banjul,2023-02-01
CUS0002423,tier_3,Abuja,2023-09-30
CUS0002424,tier_2,Ibadan,2024-04-17
CUS0002425,tier_2,Lagos,2024-01-27
CUS0002426,tier_1,Basse,2023-01-16
